Provincia;Municipio;Localidad
TARRAGONA;BELLVEI;BELLVEI
TARRAGONA;BENIFALLET;BENIFALLET
TARRAGONA;BENISSANET;BENISSANET
TARRAGONA;BISBAL DEL PENEDES (LA);BISBAL DEL PENEDES (LA)
TARRAGONA;BOT;BOT
TARRAGONA;BRAFIM;BRAFIM
TARRAGONA;CALAFELL;CALAFELL
TARRAGONA;CALAFELL;SEGUR DE CALAFELL
TARRAGONA;CAMARLES;CAMARLES
TARRAGONA;CAMBRILS;CAMBRILS
TARRAGONA;CATLLAR (EL);CATLLAR (EL)
TARRAGONA;CONSTANTI;CONSTANTI
TARRAGONA;CORBERA D'EBRE;CORBERA D'EBRE
TARRAGONA;CUNIT;CUNIT
TARRAGONA;DELTEBRE;DELTEBRE
TARRAGONA;ESPLUGA DE FRANCOLI (L');ESPLUGA DE FRANCOLI (L')
TARRAGONA;FALSET;FALSET
TARRAGONA;FATARELLA (LA);FATARELLA (LA)
TARRAGONA;FLIX;FLIX
TARRAGONA;GALERA (LA);GALERA (LA)
TARRAGONA;GANDESA;GANDESA
TARRAGONA;HORTA DE SANT JOAN;HORTA DE SANT JOAN
TARRAGONA;LLORENC DEL PENEDES;LLORENC DEL PENEDES
TARRAGONA;MAS DE BARBERANS;MAS DE BARBERANS
TARRAGONA;MONTBLANC;MONTBLANC
TARRAGONA;MONTBRIO DEL CAMP;MONTBRIO DEL CAMP
TARRAGONA;MONT-ROIG DEL CAMP;MONT-ROIG DEL CAMP
TARRAGONA;MONT-ROIG DEL CAMP;MIAMI PLAYA
TARRAGONA;MORA D'EBRE;MORA D'EBRE
TARRAGONA;MORA LA NOVA;MORA LA NOVA
TARRAGONA;MORELL (EL);MORELL (EL)
TARRAGONA;PERAFORT;PERAFORT
TARRAGONA;PERELLO (EL);PERELLO (EL)
TARRAGONA;PLA DE SANTA MARIA (EL);PLA DE SANTA MARIA (EL)
TARRAGONA;POBLA DE MAFUMET (LA);POBLA DE MAFUMET (LA)
TARRAGONA;POBLA DE MASSALUCA (LA);POBLA DE MASSALUCA (LA)
TARRAGONA;RASQUERA;RASQUERA
TARRAGONA;REUS;REUS
TARRAGONA;RIUDOMS;RIUDOMS
TARRAGONA;RODA DE BARA;RODA DE BARA
TARRAGONA;ROQUETES;ROQUETES
TARRAGONA;SALOU;SALOU
TARRAGONA;SANT CARLES DE LA RAPITA;LA RAPITA
TARRAGONA;SANT JAUME DELS DOMENYS;SANT JAUME DELS DOMENYS
TARRAGONA;SANT JAUME D'ENVEJA;SANT JAUME D'ENVEJA
TARRAGONA;SANTA BARBARA;SANTA BARBARA
TARRAGONA;SANTA COLOMA DE QUERALT;SANTA COLOMA DE QUERALT
TARRAGONA;SANTA OLIVA;SANTA OLIVA
TARRAGONA;SARRAL;SARRAL
TARRAGONA;SELVA DEL CAMP (LA);SELVA DEL CAMP (LA)
TARRAGONA;SENIA (LA);SENIA (LA)
TARRAGONA;SOLIVELLA;SOLIVELLA
TARRAGONA;TARRAGONA;TARRAGONA
TARRAGONA;TARRAGONA;CAMPSA
TARRAGONA;TARRAGONA;SANT PERE I SANT PAU
TARRAGONA;TARRAGONA;CANONJA (LA)
TARRAGONA;TIVISSA;TIVISSA
TARRAGONA;TORREDEMBARRA;TORREDEMBARRA
TARRAGONA;TORTOSA;TORTOSA
TARRAGONA;ULLDECONA;ULLDECONA
TARRAGONA;VALLS;VALLS
TARRAGONA;VANDELLOS I L'HOSPITALET DE L'INFANT;VANDELLOS
TARRAGONA;VANDELLOS I L'HOSPITALET DE L'INFANT;HOSPITALET DE L'INFANT
TARRAGONA;VENDRELL (EL);VENDRELL (EL)
TARRAGONA;VENDRELL (EL);MASOS DE COMA-RUGA (ELS)
TARRAGONA;VILALBA DELS ARCS;VILALBA DELS ARCS
TARRAGONA;VILALLONGA DEL CAMP;VILALLONGA DEL CAMP
TARRAGONA;VILA-RODONA;VILA-RODONA
TARRAGONA;VILA-SECA;VILA-SECA
TARRAGONA;VILAVERD;VILAVERD
TARRAGONA;VINEBRE;VINEBRE
TARRAGONA;VINYOLS I ELS ARCS;VINYOLS I ELS ARCS
TARRAGONA;XERTA;XERTA
TERUEL;AGUAVIVA;AGUAVIVA
TERUEL;ALBA;ALBA
TERUEL;ALBALATE DEL ARZOBISPO;ALBALATE DEL ARZOBISPO
TERUEL;ALBARRACIN;ALBARRACIN
TERUEL;ALBENTOSA;ALBENTOSA
TERUEL;ALCALA DE LA SELVA;ALCALA DE LA SELVA
TERUEL;ALCANIZ;ALCANIZ
TERUEL;ALCORISA;ALCORISA
TERUEL;ALFAMBRA;ALFAMBRA
TERUEL;ALIAGA;ALIAGA
TERUEL;ANDORRA;ANDORRA
TERUEL;BANON;BANON
TERUEL;BARRACHINA;BARRACHINA
TERUEL;BELLO;BELLO
TERUEL;BLANCAS;BLANCAS
TERUEL;CALACEITE;CALACEITE
TERUEL;CALAMOCHA;CALAMOCHA
TERUEL;CALANDA;CALANDA
TERUEL;CAMARILLAS;CAMARILLAS
TERUEL;CAMINREAL;CAMINREAL
TERUEL;CANTAVIEJA;CANTAVIEJA
TERUEL;CASTELSERAS;CASTELSERAS
TERUEL;CELADAS;CELADAS
TERUEL;CELLA;CELLA
TERUEL;CODONERA (LA);CODONERA (LA)
TERUEL;CRETAS;CRETAS
TERUEL;FERRERUELA DE HUERVA;FERRERUELA DE HUERVA
TERUEL;FUENTES CALIENTES;FUENTES CALIENTES
TERUEL;FUENTES CLARAS;FUENTES CLARAS
TERUEL;HIJAR;HIJAR
TERUEL;JARQUE DE LA VAL;JARQUE DE LA VAL
TERUEL;LAGUERUELA;LAGUERUELA
TERUEL;MANZANERA;MANZANERA
TERUEL;MAS DE LAS MATAS;MAS DE LAS MATAS
TERUEL;MAZALEON;MAZALEON
TERUEL;MEZQUITA DE JARQUE;MEZQUITA DE JARQUE
TERUEL;MONREAL DEL CAMPO;MONREAL DEL CAMPO
TERUEL;MONROYO;MONROYO
TERUEL;MONTALBAN;MONTALBAN
TERUEL;MORA DE RUBIELOS;MORA DE RUBIELOS
TERUEL;MUNIESA;MUNIESA
TERUEL;ODON;ODON
TERUEL;OJOS NEGROS;OJOS NEGROS
TERUEL;ORIHUELA DEL TREMEDAL;ORIHUELA DEL TREMEDAL
TERUEL;ORRIOS;ORRIOS
TERUEL;PANCRUDO;PANCRUDO
TERUEL;PENARROYA DE TASTAVINS;PENARROYA DE TASTAVINS
TERUEL;PERALES DEL ALFAMBRA;PERALES DEL ALFAMBRA
TERUEL;POBO (EL);POBO (EL)
TERUEL;PORTELLADA (LA);PORTELLADA (LA)
TERUEL;PUEBLA DE HIJAR (LA);PUEBLA DE HIJAR (LA)
TERUEL;PUEBLA DE VALVERDE (LA);PUEBLA DE VALVERDE (LA)
TERUEL;RUBIELOS DE MORA;RUBIELOS DE MORA
TERUEL;SARRION;SARRION
TERUEL;TERUEL;TERUEL
TERUEL;TERUEL;SAN BLAS
TERUEL;TERUEL;CAUDE
TERUEL;TERUEL;CONCUD
TERUEL;TORNOS;TORNOS
TERUEL;TORRALBA DE LOS SISONES;TORRALBA DE LOS SISONES
TERUEL;TORRECILLA DE ALCANIZ;TORRECILLA DE ALCANIZ
TERUEL;TORRECILLA DEL REBOLLAR;GODOS
TERUEL;TORRIJO DEL CAMPO;TORRIJO DEL CAMPO
TERUEL;UTRILLAS;UTRILLAS
TERUEL;VALDEALGORFA;VALDEALGORFA
TERUEL;VALDERROBRES;VALDERROBRES
TERUEL;VALJUNQUERA;VALJUNQUERA
TERUEL;VILLAFRANCA DEL CAMPO;VILLAFRANCA DEL CAMPO
TERUEL;VILLARQUEMADO;VILLARQUEMADO
TERUEL;VILLASTAR;VILLASTAR
TERUEL;VISIEDO;VISIEDO
TOLEDO;AJOFRIN;AJOFRIN
TOLEDO;ALAMEDA DE LA SAGRA;ALAMEDA DE LA SAGRA
TOLEDO;ALBARREAL DE TAJO;ALBARREAL DE TAJO
TOLEDO;ALCABON;ALCABON
TOLEDO;ALCAUDETE DE LA JARA;ALCAUDETE DE LA JARA
TOLEDO;ALCOLEA DE TAJO;ALCOLEA DE TAJO
TOLEDO;ALCOLEA DE TAJO;BERCIAL (EL)
TOLEDO;ALMONACID DE TOLEDO;ALMONACID DE TOLEDO
TOLEDO;ALMOROX;ALMOROX
TOLEDO;ANOVER DE TAJO;ANOVER DE TAJO
TOLEDO;ARGES;ARGES
TOLEDO;BARGAS;BARGAS
TOLEDO;BELVIS DE LA JARA;BELVIS DE LA JARA
TOLEDO;BURGUILLOS DE TOLEDO;BURGUILLOS DE TOLEDO
TOLEDO;CABANAS DE LA SAGRA;CABANAS DE LA SAGRA
TOLEDO;CABEZAMESADA;CABEZAMESADA
TOLEDO;CALERA Y CHOZAS;CALERA Y CHOZAS
TOLEDO;CALZADA DE OROPESA;CALZADA DE OROPESA (LA)
TOLEDO;CAMARENA;CAMARENA
TOLEDO;CAMUNAS;CAMUNAS
TOLEDO;CARMENA;CARMENA
TOLEDO;CARPIO DE TAJO (EL);CARPIO DE TAJO (EL)
TOLEDO;CARRANQUE;CARRANQUE
TOLEDO;CASAR DE ESCALONA (EL);CASAR DE ESCALONA (EL)
TOLEDO;CASARRUBIOS DEL MONTE;CASARRUBIOS DEL MONTE
TOLEDO;CASTILLO DE BAYUELA;CASTILLO DE BAYUELA
TOLEDO;CAZALEGAS;CAZALEGAS
TOLEDO;CEBOLLA;CEBOLLA
TOLEDO;CEDILLO DEL CONDADO;CEDILLO DEL CONDADO
TOLEDO;CERRALBOS (LOS);CERRALBOS (LOS)
TOLEDO;CHOZAS DE CANALES;CHOZAS DE CANALES
TOLEDO;CHOZAS DE CANALES;VAQUERIZO
TOLEDO;COBISA;COBISA
TOLEDO;CONSUEGRA;CONSUEGRA
TOLEDO;CORRAL DE ALMAGUER;CORRAL DE ALMAGUER
TOLEDO;CUERVA;CUERVA
TOLEDO;DOSBARRIOS;DOSBARRIOS
TOLEDO;ESCALONA;ESCALONA
TOLEDO;ESCALONILLA;ESCALONILLA
TOLEDO;ESPINOSO DEL REY;ESPINOSO DEL REY
TOLEDO;ESQUIVIAS;ESQUIVIAS
TOLEDO;FUENSALIDA;FUENSALIDA
TOLEDO;GALVEZ;GALVEZ
TOLEDO;GERINDOTE;GERINDOTE
TOLEDO;GUADAMUR;GUADAMUR
TOLEDO;GUARDIA (LA);GUARDIA (LA)
TOLEDO;HERRERUELA DE OROPESA;HERRERUELA DE OROPESA
TOLEDO;HUERTA DE VALDECARABANOS;HUERTA DE VALDECARABANOS
TOLEDO;ILLESCAS;ILLESCAS
TOLEDO;LILLO;LILLO
TOLEDO;MADRIDEJOS;MADRIDEJOS
TOLEDO;MAQUEDA;MAQUEDA
TOLEDO;MASCARAQUE;MASCARAQUE
TOLEDO;MAZARAMBROZ;MAZARAMBROZ
TOLEDO;MENASALBAS;MENASALBAS
TOLEDO;MENTRIDA;MENTRIDA
TOLEDO;MIGUEL ESTEBAN;MIGUEL ESTEBAN
TOLEDO;MOCEJON;MOCEJON
TOLEDO;MORA;MORA
TOLEDO;NAMBROCA;NAMBROCA
TOLEDO;NAVA DE RICOMALILLO (LA);NAVA DE RICOMALILLO (LA)
TOLEDO;NAVAHERMOSA;NAVAHERMOSA
TOLEDO;NAVALCAN;NAVALCAN
TOLEDO;NAVALMORALES (LOS);NAVALMORALES (LOS)
TOLEDO;NAVALUCILLOS (LOS);NAVALUCILLOS (LOS)
TOLEDO;NOBLEJAS;NOBLEJAS
TOLEDO;NUMANCIA DE LA SAGRA;NUMANCIA DE LA SAGRA
TOLEDO;OCANA;OCANA
TOLEDO;OLIAS DEL REY;OLIAS DEL REY
TOLEDO;ONTIGOLA;ONTIGOLA
TOLEDO;ORGAZ;ORGAZ
TOLEDO;OTERO;OTERO
TOLEDO;PANTOJA;PANTOJA
TOLEDO;PEPINO;PEPINO
TOLEDO;POLAN;POLAN
TOLEDO;PORTILLO DE TOLEDO;PORTILLO DE TOLEDO
TOLEDO;PUEBLA DE ALMORADIEL (LA);PUEBLA DE ALMORADIEL (LA)
TOLEDO;PUEBLA DE MONTALBAN (LA);PUEBLA DE MONTALBAN (LA)
TOLEDO;PUEBLANUEVA (LA);PUEBLANUEVA (LA)
TOLEDO;PULGAR;PULGAR
TOLEDO;QUERO;QUERO
TOLEDO;QUINTANAR DE LA ORDEN;QUINTANAR DE LA ORDEN
TOLEDO;REAL DE SAN VICENTE (EL);REAL DE SAN VICENTE (EL)
TOLEDO;RECAS;RECAS
TOLEDO;ROMERAL (EL);ROMERAL (EL)
TOLEDO;SAN BARTOLOME DE LAS ABIERTAS;SAN BARTOLOME DE LAS ABIERTAS
TOLEDO;SAN MARTIN DE MONTALBAN;SAN MARTIN DE MONTALBAN
TOLEDO;SAN MARTIN DE PUSA;SAN MARTIN DE PUSA
TOLEDO;SAN PABLO DE LOS MONTES;SAN PABLO DE LOS MONTES
TOLEDO;SANTA ANA DE PUSA;SANTA ANA DE PUSA
TOLEDO;SANTA CRUZ DE LA ZARZA;SANTA CRUZ DE LA ZARZA
TOLEDO;SANTA CRUZ DEL RETAMAR;SANTA CRUZ DEL RETAMAR
TOLEDO;SANTO DOMINGO-CAUDILLA;SANTO DOMINGO-CAUDILLA
TOLEDO;SESENA;SESENA
TOLEDO;SESENA;SESENA NUEVO
TOLEDO;SEVILLEJA DE LA JARA;PUERTO REY
TOLEDO;SEVILLEJA DE LA JARA;SEVILLEJA DE LA JARA
TOLEDO;SONSECA;SONSECA
TOLEDO;TALAVERA DE LA REINA;TALAVERA DE LA REINA
TOLEDO;TALAVERA DE LA REINA;BARRIO DE SANTA MARIA
TOLEDO;TALAVERA DE LA REINA;TALAVERA LA NUEVA
TOLEDO;TALAVERA DE LA REINA;CASAR DE TALAVERA (EL)
TOLEDO;TEMBLEQUE;TEMBLEQUE
TOLEDO;TOBOSO (EL);TOBOSO (EL)
TOLEDO;TOLEDO;TOLEDO
TOLEDO;TOLEDO;AZUCAICA
TOLEDO;TORRE DE ESTEBAN HAMBRAN (LA);TORRE ESTEBAN HAMBRAN
TOLEDO;TORRIJOS;TORRIJOS
TOLEDO;TURLEQUE;TURLEQUE
TOLEDO;UGENA;UGENA
TOLEDO;URDA;URDA
TOLEDO;VALMOJADO;VALMOJADO
TOLEDO;VENTAS CON PENA AGUILERA (LAS);VENTAS CON PENA AGUILERA (LAS)
TOLEDO;VENTAS DE RETAMOSA (LAS);VENTAS DE RETAMOSA (LAS)
TOLEDO;VILLA DE DON FADRIQUE (LA);VILLA DE DON FADRIQUE (LA)
TOLEDO;VILLACANAS;VILLACANAS
TOLEDO;VILLAFRANCA DE LOS CABALLEROS;VILLAFRANCA CABALLEROS
TOLEDO;VILLALUENGA DE LA SAGRA;VILLALUENGA DE LA SAGRA
TOLEDO;VILLAMIEL DE TOLEDO;VILLAMIEL DE TOLEDO
TOLEDO;VILLAMUELAS;VILLAMUELAS
TOLEDO;VILLANUEVA DE ALCARDETE;VILLANUEVA DE ALCARDETE
TOLEDO;VILLANUEVA DE BOGAS;VILLANUEVA DE BOGAS
TOLEDO;VILLARRUBIA DE SANTIAGO;VILLARRUBIA DE SANTIAGO
TOLEDO;VILLASECA DE LA SAGRA;VILLASECA DE LA SAGRA
TOLEDO;VILLASEQUILLA;VILLASEQUILLA
TOLEDO;VILLATOBAS;VILLATOBAS
TOLEDO;VISO DE SAN JUAN (EL);VISO DE SAN JUAN (EL)
TOLEDO;YEBENES (LOS);YEBENES (LOS)
TOLEDO;YELES;YELES
TOLEDO;YEPES;YEPES
TOLEDO;YUNCLER;YUNCLER
TOLEDO;YUNCOS;YUNCOS
VALENCIA / VALENCIA;AGULLENT;AGULLENT
VALENCIA / VALENCIA;AIELO DE MALFERIT;AIELO DE MALFERIT
VALENCIA / VALENCIA;ALAQUAS;ALAQUAS
VALENCIA / VALENCIA;ALBAIDA;ALBAIDA
VALENCIA / VALENCIA;ALBAL;ALBAL
VALENCIA / VALENCIA;ALBALAT DE LA RIBERA;ALBALAT DE LA RIBERA
VALENCIA / VALENCIA;ALBALAT DELS SORELLS;ALBALAT DELS SORELLS
VALENCIA / VALENCIA;ALBERIC;ALBERIC
VALENCIA / VALENCIA;ALBORACHE;ALBORACHE
VALENCIA / VALENCIA;ALBORAYA;ALBORAYA
VALENCIA / VALENCIA;ALBUIXECH;ALBUIXECH
VALENCIA / VALENCIA;ALCASSER;ALCASSER
VALENCIA / VALENCIA;ALCUDIA (L');ALCUDIA (L')
VALENCIA / VALENCIA;ALCUDIA DE CRESPINS (L');ALCUDIA DE CRESPINS (L')
VALENCIA / VALENCIA;ALDAIA;ALDAIA
VALENCIA / VALENCIA;ALFAFAR;ALFAFAR
VALENCIA / VALENCIA;ALFARA DEL PATRIARCA;ALFARA DEL PATRIARCA
VALENCIA / VALENCIA;ALGEMESI;ALGEMESI
VALENCIA / VALENCIA;ALGIMIA DE ALFARA;ALGIMIA DE ALFARA
VALENCIA / VALENCIA;ALGINET;ALGINET
VALENCIA / VALENCIA;ALMASSERA;ALMASSERA
VALENCIA / VALENCIA;ALMISERA;ALMISERA
VALENCIA / VALENCIA;ALMOINES;ALMOINES
VALENCIA / VALENCIA;ALMUSSAFES;ALMUSSAFES
VALENCIA / VALENCIA;ALPUENTE;ALPUENTE
VALENCIA / VALENCIA;ALQUERIA DE LA CONDESA/ALQUERIA DE LA COMTESSA (L');ALQUERIA DE LA COMTESSA (L')
VALENCIA / VALENCIA;ALZIRA;ALZIRA
VALENCIA / VALENCIA;ANNA;ANNA
VALENCIA / VALENCIA;ATZENETA D'ALBAIDA;ATZENETA D'ALBAIDA
VALENCIA / VALENCIA;AYORA;AYORA
VALENCIA / VALENCIA;BARXETA;BARXETA
VALENCIA / VALENCIA;BELLREGUARD;BELLREGUARD POBLE
VALENCIA / VALENCIA;BENAGUASIL;BENAGUASIL
VALENCIA / VALENCIA;BENEIXIDA;BENEIXIDA
VALENCIA / VALENCIA;BENETUSSER;BENETUSSER
VALENCIA / VALENCIA;BENIARJO;BENIARJO
VALENCIA / VALENCIA;BENIFAIO;BENIFAIO
VALENCIA / VALENCIA;BENIGANIM;BENIGANIM
VALENCIA / VALENCIA;BENIMODO;BENIMODO
VALENCIA / VALENCIA;BENIPARRELL;BENIPARRELL
VALENCIA / VALENCIA;BENISANO;BENISANO
VALENCIA / VALENCIA;BETERA;BETERA
VALENCIA / VALENCIA;BETERA;BARO (EL)
VALENCIA / VALENCIA;BOCAIRENT;BOCAIRENT
VALENCIA / VALENCIA;BUGARRA;BUGARRA
VALENCIA / VALENCIA;BUNOL;BUNOL
VALENCIA / VALENCIA;BURJASSOT;BURJASSOT
VALENCIA / VALENCIA;CAMPORROBLES;CAMPORROBLES
VALENCIA / VALENCIA;CANALS;CANALS
VALENCIA / VALENCIA;CANET D'EN BERENGUER;CANET D'EN BERENGUER
VALENCIA / VALENCIA;CARCAIXENT;CARCAIXENT
VALENCIA / VALENCIA;CARLET;CARLET
VALENCIA / VALENCIA;CASINOS;CASINOS
VALENCIA / VALENCIA;CASTELLO DE RUGAT;CASTELLO DE RUGAT
VALENCIA / VALENCIA;CASTIELFABIB;MAS DE JACINTO
VALENCIA / VALENCIA;CATADAU;CATADAU
VALENCIA / VALENCIA;CATARROJA;CATARROJA
VALENCIA / VALENCIA;CAUDETE DE LAS FUENTES;CAUDETE DE LAS FUENTES
VALENCIA / VALENCIA;CHELLA;CHELLA
VALENCIA / VALENCIA;CHELVA;CHELVA
VALENCIA / VALENCIA;CHESTE;CHESTE
VALENCIA / VALENCIA;CHIVA;CHIVA
VALENCIA / VALENCIA;CHULILLA;CHULILLA
VALENCIA / VALENCIA;CORBERA;CORBERA
VALENCIA / VALENCIA;CULLERA;CULLERA
VALENCIA / VALENCIA;CULLERA;BULEVAR DEL XUQUER
VALENCIA / VALENCIA;DAIMUS;DAIMUS
VALENCIA / VALENCIA;ELIANA (L');ELIANA (L')
VALENCIA / VALENCIA;ENGUERA;ENGUERA
VALENCIA / VALENCIA;FOIOS;FOIOS
VALENCIA / VALENCIA;FONT DE LA FIGUERA (LA);FONT DE LA FIGUERA (LA)
VALENCIA / VALENCIA;FONT D'EN CARROS (LA);FONT D'EN CARROS (LA)
VALENCIA / VALENCIA;FONTANARS DELS ALFORINS;FONTANARS DELS ALFORINS
VALENCIA / VALENCIA;FUENTERROBLES;FUENTERROBLES
VALENCIA / VALENCIA;GANDIA;GANDIA
VALENCIA / VALENCIA;GANDIA;GRAU I PLATJA
VALENCIA / VALENCIA;GENOVES;GENOVES
VALENCIA / VALENCIA;GODELLA;GODELLA
VALENCIA / VALENCIA;GODELLETA;GODELLETA
VALENCIA / VALENCIA;GUADASSUAR;GUADASSUAR
VALENCIA / VALENCIA;JALANCE;JALANCE
VALENCIA / VALENCIA;JARAFUEL;JARAFUEL
VALENCIA / VALENCIA;LLIRIA;LLIRIA
VALENCIA / VALENCIA;LLOCNOU DE SANT JERONI;LLOCNOU DE SANT JERONI
VALENCIA / VALENCIA;LLOSA DE RANES (LA);LLOSA DE RANES
VALENCIA / VALENCIA;LLUTXENT;LLUTXENT
VALENCIA / VALENCIA;LORIGUILLA;LORIGUILLA
VALENCIA / VALENCIA;LOSA DEL OBISPO;LOSA DEL OBISPO
VALENCIA / VALENCIA;MANISES;MANISES
VALENCIA / VALENCIA;MARINES;MARINES
VALENCIA / VALENCIA;MASALAVES;MASALAVES
VALENCIA / VALENCIA;MASSALFASSAR;MASSALFASSAR
VALENCIA / VALENCIA;MASSAMAGRELL;MASSAMAGRELL
VALENCIA / VALENCIA;MASSANASSA;MASSANASSA
VALENCIA / VALENCIA;MELIANA;MELIANA
VALENCIA / VALENCIA;MISLATA;MISLATA
VALENCIA / VALENCIA;MOGENTE/MOIXENT;MOGENTE/MOIXENT
VALENCIA / VALENCIA;MONCADA;MONCADA
VALENCIA / VALENCIA;MONSERRAT;MONSERRAT
VALENCIA / VALENCIA;MONTAVERNER;MONTAVERNER
VALENCIA / VALENCIA;MONTESA;MONTESA
VALENCIA / VALENCIA;MONTROY;MONTROY
VALENCIA / VALENCIA;MUSEROS;MUSEROS
VALENCIA / VALENCIA;NAQUERA;NAQUERA
VALENCIA / VALENCIA;NAVARRES;NAVARRES
VALENCIA / VALENCIA;OLIVA;OLIVA
VALENCIA / VALENCIA;OLLERIA (L');OLLERIA (L')
VALENCIA / VALENCIA;OLOCAU;OLOCAU
VALENCIA / VALENCIA;ONTINYENT;ONTINYENT
VALENCIA / VALENCIA;OTOS;OTOS
VALENCIA / VALENCIA;PAIPORTA;PAIPORTA
VALENCIA / VALENCIA;PALMA DE GANDIA;PALMA DE GANDIA
VALENCIA / VALENCIA;PATERNA;PATERNA
VALENCIA / VALENCIA;PATERNA;CANADA (LA)
VALENCIA / VALENCIA;PATERNA;POLIGONO FUENTE DEL JARRO
VALENCIA / VALENCIA;PEDRALBA;PEDRALBA
VALENCIA / VALENCIA;PICANYA;PICANYA
VALENCIA / VALENCIA;PICASSENT;PICASSENT
VALENCIA / VALENCIA;POBLA DE FARNALS (LA);POBLA DE FARNALS (LA)
VALENCIA / VALENCIA;POBLA DE VALLBONA (LA);POBLA DE VALLBONA (LA)
VALENCIA / VALENCIA;POBLA DEL DUC (LA);POBLA DEL DUC (LA)
VALENCIA / VALENCIA;POBLA LLARGA (LA);POBLA LLARGA (LA)
VALENCIA / VALENCIA;POLINYA DE XUQUER;POLINYA DE XUQUER
VALENCIA / VALENCIA;PUCOL;PUCOL
VALENCIA / VALENCIA;PUCOL;ALFINACH
VALENCIA / VALENCIA;PUIG;PUIG
VALENCIA / VALENCIA;QUART DE POBLET;QUART DE POBLET
VALENCIA / VALENCIA;QUART DE POBLET;BARRI DE PORTA
VALENCIA / VALENCIA;QUARTELL;QUARTELL
VALENCIA / VALENCIA;QUATRETONDA;QUATRETONDA
VALENCIA / VALENCIA;RAFELBUNOL/RAFELBUNYOL;RAFELBUNOL
VALENCIA / VALENCIA;REAL DE GANDIA;REAL DE GANDIA
VALENCIA / VALENCIA;REQUENA;REQUENA
VALENCIA / VALENCIA;REQUENA;EL PONTON
VALENCIA / VALENCIA;REQUENA;CAMPO ARCIS
VALENCIA / VALENCIA;REQUENA;LOS ISIDROS
VALENCIA / VALENCIA;RIBA-ROJA DE TURIA;RIBA-ROJA DE TURIA
VALENCIA / VALENCIA;RIBA-ROJA DE TURIA;GALLIPONT
VALENCIA / VALENCIA;ROCAFORT;ROCAFORT
VALENCIA / VALENCIA;SAGUNTO/SAGUNT;SAGUNTO
VALENCIA / VALENCIA;SAGUNTO/SAGUNT;PUERTO (EL)
VALENCIA / VALENCIA;SAGUNTO/SAGUNT;ALMARDA
VALENCIA / VALENCIA;SAN ANTONIO DE BENAGEBER;SAN ANTONIO DE BENAGEBER
VALENCIA / VALENCIA;SEDAVI;SEDAVI
VALENCIA / VALENCIA;SIETE AGUAS;SIETE AGUAS
VALENCIA / VALENCIA;SILLA;SILLA
VALENCIA / VALENCIA;SIMAT DE LA VALLDIGNA;SIMAT DE LA VALLDIGNA
VALENCIA / VALENCIA;SINARCAS;SINARCAS
VALENCIA / VALENCIA;SOLLANA;SOLLANA
VALENCIA / VALENCIA;SUECA;SUECA
VALENCIA / VALENCIA;TAVERNES DE LA VALLDIGNA;TAVERNES DE LA VALLDIGNA
VALENCIA / VALENCIA;TITAGUAS;TITAGUAS
VALENCIA / VALENCIA;TORRENT;TORRENT
VALENCIA / VALENCIA;TORRENT;MASIA DEL JUEZ
VALENCIA / VALENCIA;TURIS;TURIS
VALENCIA / VALENCIA;UTIEL;UTIEL
VALENCIA / VALENCIA;UTIEL;CUEVAS (LAS)
VALENCIA / VALENCIA;VALENCIA;VALENCIA
VALENCIA / VALENCIA;VALENCIA;CASAS DE BARCENA
VALENCIA / VALENCIA;VALENCIA;MASARROCHOS
VALENCIA / VALENCIA;VALENCIA;BENIMAMET-BENIFERRI
VALENCIA / VALENCIA;VALENCIA;CASTELLAR-OLIVERAL
VALENCIA / VALENCIA;VALLADA;VALLADA
VALENCIA / VALENCIA;VILAMARXANT;VILAMARXANT
VALENCIA / VALENCIA;VILLALONGA;VILLALONGA
VALENCIA / VALENCIA;VILLANUEVA DE CASTELLON;CASTELLO DE LA RIBERA
VALENCIA / VALENCIA;VILLAR DEL ARZOBISPO;VILLAR DEL ARZOBISPO
VALENCIA / VALENCIA;VILLARGORDO DEL CABRIEL;VILLARGORDO DEL CABRIEL
VALENCIA / VALENCIA;VINALESA;VINALESA
VALENCIA / VALENCIA;XATIVA;XATIVA
VALENCIA / VALENCIA;XERACO;XERACO
VALENCIA / VALENCIA;XIRIVELLA;XIRIVELLA
VALENCIA / VALENCIA;YATOVA;YATOVA
VALLADOLID;ALAEJOS;ALAEJOS
VALLADOLID;ALCAZAREN;ALCAZAREN
VALLADOLID;ALDEAMAYOR DE SAN MARTIN;ALDEAMAYOR DE SAN MARTIN
VALLADOLID;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA
VALLADOLID;ARROYO DE LA ENCOMIENDA;FLECHA, LA
VALLADOLID;ATAQUINES;ATAQUINES
VALLADOLID;BECILLA DE VALDERADUEY;BECILLA DE VALDERADUEY
VALLADOLID;BOBADILLA DEL CAMPO;BOBADILLA DEL CAMPO
VALLADOLID;BOECILLO;BOECILLO
VALLADOLID;CABEZON DE PISUERGA;CABEZON DE PISUERGA
VALLADOLID;CAMPASPERO;CAMPASPERO
VALLADOLID;CANALEJAS DE PENAFIEL;CANALEJAS DE PENAFIEL
VALLADOLID;CASASOLA DE ARION;CASASOLA DE ARION
VALLADOLID;CASTREJON DE TRABANCOS;CASTREJON DE TRABANCOS
VALLADOLID;CASTRONUNO;CASTRONUNO
